view_id,customer_id,product_id,view_date,category,device_type
1954,30,88,2024-10-12,Clothing,desktop
1955,314,80,2024-07-22,Books,tablet
1956,486,4,2024-08-28,Toys,desktop
1957,117,38,2025-01-01,Clothing,tablet
1958,415,27,2024-11-04,Books,desktop
1959,356,9,2024-11-15,Electronics,mobile
1960,192,16,2024-08-23,Electronics,desktop
1961,19,56,2025-02-23,Toys,desktop
1962,432,76,2024-08-29,Clothing,mobile
1963,173,31,2024-07-21,Books,tablet
1964,228,88,2024-12-11,Books,tablet
1965,350,14,2024-12-28,Electronics,mobile
1966,183,25,2024-08-28,Toys,desktop
1967,113,34,2024-11-11,Electronics,desktop
1968,183,67,2024-11-19,Electronics,desktop
1969,481,24,2025-01-05,Toys,tablet
1970,146,73,2024-11-30,Clothing,desktop
1971,319,26,2024-04-16,Books,tablet
1972,116,20,2025-02-24,Clothing,desktop
1973,113,64,2024-09-02,Home,mobile
1974,251,10,2024-10-07,Home,mobile
1975,476,83,2025-03-27,Home,tablet
1976,251,67,2025-02-05,Toys,tablet
1977,303,24,2024-09-03,Electronics,mobile
1978,459,5,2024-12-23,Clothing,mobile
1979,313,67,2024-07-03,Books,desktop
1980,118,58,2024-10-10,Home,mobile
1981,301,27,2024-10-18,Clothing,tablet
1982,161,80,2024-06-08,Home,mobile
1983,401,15,2024-11-25,Home,tablet
1984,198,35,2025-03-05,Books,tablet
1985,260,76,2024-05-01,Toys,desktop
1986,148,53,2025-04-14,Electronics,desktop
1987,240,44,2024-09-07,Toys,desktop
1988,47,26,2024-11-26,Clothing,desktop
1989,475,47,2024-06-29,Toys,mobile
1990,399,34,2025-02-23,Clothing,desktop
1991,198,87,2024-11-09,Clothing,mobile
1992,47,95,2025-01-31,Electronics,desktop
1993,78,50,2024-12-21,Books,desktop
1994,124,84,2024-10-14,Electronics,tablet
1995,75,12,2024-11-12,Toys,mobile
1996,359,87,2024-12-07,Clothing,tablet
1997,137,4,2024-10-20,Home,desktop
1998,90,87,2024-05-05,Home,mobile
1999,400,48,2024-11-24,Clothing,desktop
2000,325,55,2024-10-07,Electronics,tablet
2001,500,1,2025-01-07,Books,mobile
2002,61,89,2025-02-26,Electronics,tablet
2003,138,66,2024-09-12,Clothing,desktop
2004,50,30,2024-10-23,Clothing,desktop
2005,259,3,2024-12-15,Books,desktop
2006,461,21,2024-08-19,Toys,mobile
2007,107,89,2024-12-16,Toys,tablet
2008,113,84,2024-12-06,Books,tablet
2009,350,49,2024-06-17,Toys,desktop
2010,254,86,2025-01-18,Home,tablet
2011,118,85,2025-01-15,Toys,mobile
2012,493,62,2025-02-25,Toys,desktop
2013,198,97,2025-04-06,Toys,desktop
2014,337,38,2025-02-16,Home,desktop
2015,365,15,2024-07-02,Toys,mobile
2016,51,52,2025-02-19,Home,desktop
2017,245,79,2024-06-13,Books,desktop
2018,403,46,2024-11-19,Electronics,desktop
2019,426,25,2025-03-02,Books,desktop
2020,35,21,2025-04-02,Electronics,tablet
2021,302,88,2025-02-22,Books,desktop
2022,410,5,2024-11-02,Electronics,mobile
2023,499,70,2024-09-26,Electronics,desktop
2024,69,47,2024-05-05,Clothing,desktop
2025,349,87,2024-09-11,Electronics,tablet
2026,320,68,2024-10-28,Electronics,desktop
2027,421,91,2024-09-22,Clothing,tablet
2028,468,18,2024-08-21,Toys,mobile
2029,49,21,2025-03-30,Toys,tablet
2030,405,92,2024-09-18,Clothing,desktop
2031,74,99,2024-12-16,Home,mobile
2032,192,86,2024-09-25,Electronics,desktop
2033,261,23,2024-10-05,Electronics,tablet
2034,356,64,2025-02-08,Clothing,mobile
2035,70,67,2024-08-29,Clothing,mobile
2036,90,40,2024-05-06,Home,tablet
2037,260,10,2025-01-10,Toys,tablet
2038,126,89,2024-11-19,Books,mobile
2039,231,52,2024-04-18,Toys,mobile
2040,295,72,2025-04-07,Electronics,tablet
2041,498,75,2024-12-16,Clothing,desktop
2042,419,61,2024-09-05,Home,mobile
2043,129,64,2024-04-22,Toys,tablet
2044,280,5,2024-05-09,Home,desktop
2045,313,53,2025-03-20,Toys,mobile
2046,100,55,2025-02-11,Electronics,mobile
2047,326,37,2025-02-08,Books,tablet
2048,297,56,2024-08-01,Home,desktop
2049,182,59,2025-01-09,Home,mobile
2050,174,93,2025-01-28,Books,desktop
2051,316,69,2024-05-02,Home,desktop
2052,364,73,2024-07-18,Home,mobile
2053,188,59,2024-10-06,Toys,desktop
2054,57,2,2024-10-23,Toys,mobile
2055,31,65,2025-04-03,Books,desktop
2056,84,60,2024-04-30,Electronics,mobile
2057,152,51,2024-05-17,Home,tablet
2058,473,30,2024-05-09,Electronics,mobile
2059,36,11,2025-02-25,Books,mobile
2060,213,92,2024-09-22,Books,mobile
2061,414,76,2024-12-24,Toys,desktop
2062,408,39,2024-06-10,Home,tablet
2063,364,90,2024-05-04,Clothing,desktop
2064,106,77,2025-02-19,Books,desktop
2065,414,72,2025-01-11,Home,mobile
2066,342,63,2024-08-04,Electronics,desktop
2067,220,64,2024-06-09,Toys,mobile
2068,391,61,2024-05-14,Electronics,tablet
2069,163,54,2024-10-03,Books,desktop
2070,439,92,2025-02-08,Books,desktop
2071,220,94,2024-12-17,Electronics,desktop
2072,270,73,2025-03-31,Books,mobile
2073,120,95,2024-06-24,Home,mobile
2074,394,58,2024-09-24,Books,desktop
2075,336,85,2024-08-12,Toys,desktop
2076,400,56,2024-12-22,Home,tablet
2077,182,34,2024-06-05,Clothing,tablet
2078,479,31,2025-04-12,Books,tablet
2079,106,52,2024-10-01,Books,tablet
2080,217,89,2024-05-02,Toys,tablet
2081,205,76,2025-01-19,Toys,mobile
2082,70,1,2025-01-24,Electronics,tablet
2083,44,55,2024-10-01,Electronics,tablet
2084,329,22,2024-06-21,Electronics,desktop
2085,301,40,2024-09-09,Toys,mobile
2086,228,1,2024-06-07,Electronics,tablet
2087,184,65,2024-07-17,Electronics,tablet
2088,107,63,2024-07-02,Clothing,tablet
2089,84,54,2025-04-16,Electronics,desktop
2090,338,42,2025-02-03,Books,desktop
2091,250,21,2024-11-04,Toys,desktop
2092,363,79,2025-02-13,Home,tablet
2093,441,81,2025-02-20,Clothing,desktop
2094,21,22,2024-05-06,Toys,tablet
2095,196,38,2024-06-08,Toys,mobile
2096,178,99,2024-10-29,Books,tablet
2097,417,80,2024-05-01,Electronics,desktop
2098,475,8,2025-01-29,Books,mobile
2099,7,62,2024-07-08,Electronics,tablet
2100,70,47,2024-11-22,Electronics,mobile
2101,127,17,2025-03-07,Toys,mobile
2102,399,17,2024-09-07,Electronics,mobile
2103,466,90,2024-12-31,Clothing,tablet
2104,160,13,2025-01-30,Clothing,desktop
2105,248,17,2025-03-01,Clothing,tablet
2106,203,38,2025-02-25,Toys,desktop
2107,148,81,2024-07-18,Books,tablet
2108,472,78,2024-10-11,Home,tablet
2109,143,45,2024-07-11,Electronics,tablet
2110,432,6,2024-08-17,Home,desktop
2111,199,35,2024-10-15,Books,tablet
2112,405,14,2024-06-05,Books,mobile
2113,426,72,2024-05-03,Toys,tablet
2114,154,61,2024-10-12,Clothing,mobile
2115,492,15,2024-10-07,Clothing,desktop
2116,376,54,2024-08-16,Books,desktop
2117,384,27,2025-01-05,Toys,tablet
2118,142,13,2024-11-21,Toys,tablet
2119,313,31,2024-12-10,Electronics,tablet
2120,165,35,2025-03-25,Clothing,mobile
2121,314,60,2024-07-24,Books,desktop
2122,21,6,2024-11-01,Home,mobile
2123,82,69,2024-11-23,Clothing,mobile
2124,69,86,2024-11-22,Electronics,tablet
2125,131,58,2024-05-29,Toys,tablet
2126,87,49,2025-04-12,Books,mobile
2127,218,23,2025-03-08,Clothing,mobile
2128,421,89,2024-11-13,Home,tablet
2129,472,34,2024-05-29,Electronics,tablet
2130,305,26,2024-05-26,Electronics,mobile
2131,403,47,2025-03-18,Clothing,tablet
2132,371,5,2024-12-10,Home,tablet
2133,345,90,2024-12-15,Electronics,mobile
2134,341,20,2024-06-03,Books,mobile
2135,384,6,2024-07-25,Electronics,desktop
2136,396,70,2025-01-27,Home,mobile
2137,445,59,2025-04-07,Toys,tablet
2138,425,64,2024-11-27,Toys,mobile
2139,161,18,2025-02-26,Clothing,mobile
2140,178,4,2024-09-17,Home,mobile
2141,117,17,2024-07-10,Electronics,desktop
2142,196,14,2025-01-14,Electronics,desktop
2143,383,78,2024-09-22,Toys,tablet
2144,490,13,2025-02-07,Toys,desktop
2145,327,7,2025-02-27,Books,mobile
2146,86,44,2025-02-22,Toys,desktop
2147,289,15,2024-07-12,Books,mobile
2148,81,19,2024-09-24,Electronics,desktop
2149,152,63,2024-06-15,Books,desktop
2150,61,35,2024-11-21,Books,desktop
2151,61,81,2024-06-18,Clothing,mobile
2152,354,35,2025-02-05,Toys,desktop
2153,28,19,2024-11-17,Books,mobile
2154,442,20,2025-03-24,Electronics,mobile
2155,43,100,2024-11-27,Home,tablet
2156,169,35,2025-01-07,Books,desktop
2157,423,32,2025-02-14,Toys,tablet
2158,86,48,2024-06-07,Clothing,tablet
2159,177,44,2025-02-05,Electronics,mobile
2160,17,24,2024-10-28,Clothing,desktop
2161,98,61,2024-12-18,Home,mobile
2162,454,17,2024-05-12,Books,mobile
2163,494,71,2024-08-23,Books,desktop
2164,198,50,2025-02-19,Toys,mobile
2165,98,65,2024-04-16,Books,desktop
2166,65,99,2024-04-23,Electronics,desktop
2167,330,32,2024-06-07,Home,mobile
2168,341,36,2024-04-30,Clothing,mobile
2169,5,13,2024-06-10,Home,tablet
2170,2,70,2024-12-02,Books,mobile
2171,22,58,2024-09-20,Clothing,desktop
2172,112,14,2024-10-21,Toys,tablet
2173,57,37,2024-06-21,Home,desktop
2174,66,79,2024-09-01,Clothing,tablet
2175,330,68,2024-11-10,Clothing,mobile
2176,98,40,2024-12-17,Clothing,mobile
2177,144,59,2024-10-28,Electronics,mobile
2178,368,80,2024-09-16,Home,desktop
2179,435,92,2025-01-13,Clothing,tablet
2180,125,16,2025-03-08,Home,desktop
2181,167,62,2025-02-18,Clothing,tablet
2182,86,4,2024-04-17,Toys,mobile
2183,76,45,2024-10-13,Toys,desktop
2184,344,90,2024-08-17,Toys,mobile
2185,495,28,2024-06-21,Books,desktop
2186,424,96,2024-12-20,Clothing,mobile
2187,294,66,2024-06-05,Books,desktop
2188,444,31,2025-02-11,Home,desktop
2189,59,3,2025-04-16,Books,tablet
2190,138,8,2025-02-27,Home,mobile
2191,99,24,2025-04-13,Home,tablet
2192,192,15,2024-12-21,Home,tablet
2193,243,43,2024-05-08,Books,mobile
2194,319,31,2024-07-13,Clothing,desktop
2195,49,73,2024-07-27,Books,tablet
2196,448,45,2024-10-07,Clothing,mobile
2197,32,66,2025-02-16,Clothing,desktop
2198,391,8,2025-03-26,Home,tablet
2199,277,71,2024-07-15,Books,tablet
2200,20,57,2024-05-28,Clothing,tablet
2201,154,80,2025-03-21,Toys,desktop
2202,383,99,2024-11-09,Clothing,tablet
2203,68,30,2024-08-29,Toys,desktop
2204,366,74,2024-11-17,Books,tablet
2205,372,18,2024-12-17,Books,mobile
2206,214,69,2024-11-04,Books,tablet
2207,143,93,2024-06-12,Clothing,mobile
2208,376,39,2024-09-16,Electronics,mobile
2209,232,60,2025-01-14,Clothing,mobile
2210,213,98,2025-01-12,Clothing,desktop
2211,79,43,2025-01-02,Home,mobile
2212,214,45,2024-07-04,Home,tablet
2213,116,23,2025-02-15,Clothing,desktop
2214,92,69,2025-03-21,Toys,mobile
2215,270,94,2025-01-24,Home,desktop
2216,411,6,2024-09-04,Clothing,desktop
2217,381,56,2025-03-03,Electronics,desktop
2218,489,4,2024-06-14,Toys,tablet
2219,168,93,2024-12-17,Books,mobile
2220,58,23,2025-02-09,Clothing,desktop
2221,284,6,2024-11-24,Clothing,desktop
2222,26,32,2024-06-28,Toys,desktop
2223,369,18,2025-02-15,Home,mobile
2224,447,15,2025-01-10,Home,desktop
2225,66,40,2024-09-26,Home,desktop
2226,409,96,2024-12-24,Books,tablet
2227,248,73,2024-11-10,Toys,mobile
2228,254,74,2024-09-02,Toys,tablet
2229,387,84,2025-02-02,Home,mobile
2230,456,6,2024-05-07,Home,mobile
2231,44,63,2024-08-13,Electronics,mobile
2232,97,67,2024-08-06,Electronics,tablet
2233,42,11,2024-08-31,Clothing,tablet
2234,500,43,2025-03-20,Clothing,tablet
2235,227,17,2025-04-12,Toys,tablet
2236,262,96,2024-09-24,Toys,desktop
2237,167,4,2024-08-09,Books,desktop
2238,436,63,2024-11-13,Books,desktop
2239,279,68,2025-02-04,Electronics,mobile
2240,89,81,2024-06-04,Clothing,desktop
2241,379,41,2024-12-10,Electronics,mobile
2242,178,83,2024-10-08,Electronics,tablet
2243,427,5,2024-08-23,Clothing,mobile
2244,403,32,2024-06-30,Books,mobile
2245,197,86,2024-11-23,Clothing,desktop
2246,307,70,2024-12-09,Home,tablet
2247,267,35,2024-05-10,Home,tablet
2248,268,22,2025-02-01,Home,desktop
2249,74,65,2024-08-09,Toys,tablet
2250,8,84,2024-10-09,Books,tablet
2251,408,22,2025-02-15,Books,tablet
2252,476,11,2025-01-14,Toys,desktop
2253,297,77,2024-06-08,Electronics,tablet
2254,164,3,2024-06-25,Home,mobile
2255,485,9,2024-12-26,Home,mobile
2256,85,60,2024-12-15,Electronics,tablet
2257,72,76,2025-02-07,Clothing,desktop
2258,55,87,2024-06-15,Clothing,desktop
2259,393,14,2024-09-08,Books,desktop
2260,47,97,2025-01-16,Toys,tablet
2261,399,18,2024-05-25,Books,tablet
2262,432,73,2024-07-21,Clothing,mobile
2263,238,23,2025-02-02,Electronics,desktop
2264,104,74,2024-07-10,Books,mobile
2265,210,83,2024-07-05,Home,mobile
2266,42,47,2024-10-17,Home,desktop
2267,316,69,2025-03-19,Electronics,tablet
2268,468,47,2024-04-26,Clothing,tablet
2269,454,87,2024-07-09,Home,mobile
2270,268,30,2025-01-06,Home,mobile
2271,386,25,2024-11-28,Toys,mobile
2272,263,28,2025-01-09,Books,mobile
2273,336,98,2024-04-16,Clothing,desktop
2274,387,25,2024-09-28,Books,mobile
2275,365,74,2024-08-23,Clothing,mobile
2276,259,78,2024-08-01,Home,tablet
2277,283,58,2024-05-19,Toys,tablet
2278,114,94,2024-09-05,Books,tablet
2279,363,41,2024-09-10,Home,desktop
2280,40,25,2024-06-08,Clothing,desktop
2281,486,78,2025-01-09,Books,tablet
2282,417,99,2024-05-15,Books,tablet
2283,220,48,2024-06-10,Home,mobile
2284,129,98,2024-09-08,Books,mobile
2285,8,10,2025-04-16,Toys,desktop
2286,101,99,2024-12-12,Toys,desktop
2287,416,75,2025-02-27,Home,mobile
2288,380,11,2024-06-09,Clothing,tablet
2289,176,85,2025-01-18,Home,mobile
2290,107,21,2024-07-30,Toys,desktop
2291,101,86,2024-09-02,Electronics,desktop
2292,260,45,2025-02-09,Electronics,mobile
2293,478,7,2024-11-22,Books,mobile
2294,454,81,2024-07-29,Books,mobile
2295,366,64,2024-05-27,Electronics,desktop
2296,246,64,2024-12-20,Toys,tablet
2297,275,2,2025-04-09,Books,mobile
2298,32,76,2024-05-23,Home,desktop
2299,137,42,2024-09-04,Home,desktop
2300,12,82,2025-04-08,Toys,desktop
2301,395,54,2024-11-11,Books,mobile
2302,302,75,2024-09-12,Home,mobile
2303,375,16,2024-11-22,Books,tablet
2304,16,18,2024-12-08,Books,desktop
2305,129,99,2024-11-23,Home,mobile
2306,63,59,2024-06-17,Electronics,desktop
2307,109,90,2025-02-25,Home,desktop
2308,375,16,2024-04-30,Toys,tablet
2309,21,6,2024-06-22,Clothing,mobile
2310,158,57,2024-12-16,Home,mobile
2311,269,47,2025-03-31,Books,desktop
2312,162,48,2024-05-27,Books,desktop
2313,260,42,2025-01-27,Home,tablet
2314,412,76,2025-01-31,Clothing,tablet
2315,102,60,2025-02-15,Home,tablet
2316,223,77,2024-08-25,Clothing,tablet
2317,59,4,2025-02-15,Clothing,tablet
2318,247,2,2024-11-18,Toys,tablet
2319,128,90,2025-02-07,Books,desktop
2320,283,59,2024-09-24,Books,tablet
2321,325,27,2025-03-25,Clothing,desktop
2322,25,27,2025-01-21,Books,desktop
2323,131,79,2024-11-01,Electronics,mobile
2324,353,72,2025-03-02,Clothing,desktop
2325,196,7,2024-07-31,Books,desktop
2326,281,63,2024-11-20,Electronics,tablet
2327,404,46,2024-06-26,Toys,desktop
2328,418,63,2024-05-03,Books,tablet
2329,154,12,2024-11-20,Electronics,tablet
2330,382,13,2024-06-14,Home,tablet
2331,133,43,2025-02-26,Home,mobile
2332,227,17,2025-01-24,Electronics,tablet
2333,189,63,2024-07-19,Clothing,desktop
2334,476,81,2024-07-21,Clothing,tablet
2335,477,36,2025-03-20,Books,tablet
2336,265,85,2024-09-07,Home,tablet
2337,372,8,2024-11-01,Clothing,mobile
2338,486,69,2024-12-06,Clothing,desktop
2339,434,90,2025-03-17,Home,mobile
2340,134,80,2025-01-10,Toys,desktop
2341,211,36,2024-08-29,Clothing,mobile
2342,60,28,2024-09-03,Electronics,desktop
2343,428,93,2025-01-21,Books,mobile
2344,377,47,2024-09-24,Clothing,tablet
2345,395,76,2025-03-13,Clothing,mobile
2346,450,30,2024-05-30,Toys,mobile
2347,431,23,2024-05-29,Electronics,tablet
2348,364,16,2024-07-01,Books,tablet
2349,364,14,2025-03-04,Clothing,desktop
2350,457,74,2025-03-15,Books,desktop
2351,213,71,2024-10-06,Home,desktop
2352,216,52,2024-12-28,Clothing,mobile
2353,226,37,2024-04-30,Clothing,desktop
2354,470,29,2024-09-28,Home,mobile
2355,131,67,2024-06-26,Toys,mobile
2356,76,15,2025-04-16,Clothing,desktop
2357,476,100,2025-04-11,Books,desktop
2358,286,47,2024-12-06,Electronics,mobile
2359,474,46,2025-01-31,Books,tablet
2360,496,52,2025-01-09,Toys,tablet
2361,277,19,2024-08-17,Electronics,mobile
2362,156,77,2025-04-11,Books,desktop
2363,248,21,2025-02-27,Books,mobile
2364,218,64,2024-08-16,Home,mobile
2365,190,37,2024-07-02,Toys,desktop
2366,417,27,2025-01-12,Home,tablet
2367,469,55,2024-06-29,Electronics,mobile
2368,163,29,2024-06-30,Home,tablet
2369,180,20,2024-12-26,Toys,tablet
2370,34,25,2024-10-07,Clothing,desktop
2371,41,70,2025-03-19,Clothing,mobile
2372,307,63,2024-10-21,Electronics,mobile
2373,431,36,2024-08-10,Clothing,tablet
2374,338,2,2024-12-09,Home,tablet
2375,314,22,2024-10-21,Electronics,desktop
2376,75,96,2024-06-26,Toys,tablet
2377,441,16,2025-01-09,Electronics,desktop
2378,279,18,2025-02-13,Electronics,mobile
2379,176,69,2024-09-21,Books,desktop
2380,384,54,2024-05-06,Books,tablet
2381,150,100,2024-06-03,Electronics,mobile
2382,273,30,2025-02-19,Clothing,desktop
2383,325,45,2024-06-29,Books,mobile
2384,108,19,2024-08-30,Toys,desktop
2385,139,87,2025-02-19,Home,tablet
2386,350,34,2024-10-31,Books,tablet
2387,271,13,2024-12-08,Electronics,mobile
2388,347,43,2024-09-18,Clothing,mobile
2389,419,62,2025-01-13,Home,mobile
2390,289,93,2024-07-03,Books,desktop
2391,212,100,2024-04-19,Clothing,tablet
2392,381,22,2024-11-08,Clothing,mobile
2393,272,52,2024-10-13,Clothing,mobile
2394,418,52,2024-10-01,Electronics,mobile
2395,66,36,2024-08-22,Toys,desktop
2396,483,73,2024-07-22,Clothing,mobile
2397,424,19,2024-09-02,Home,mobile
2398,248,38,2025-03-16,Books,desktop
2399,156,70,2024-06-27,Home,desktop
2400,47,79,2024-09-13,Electronics,mobile
2401,423,57,2024-07-10,Electronics,mobile
2402,454,20,2024-07-20,Home,desktop
2403,201,9,2025-01-19,Toys,tablet
2404,148,32,2024-06-14,Electronics,desktop
2405,124,4,2025-03-12,Electronics,tablet
2406,1,50,2024-05-18,Home,mobile
2407,456,82,2024-06-28,Electronics,mobile
2408,247,5,2025-02-24,Toys,tablet
2409,343,20,2025-01-01,Toys,desktop
2410,128,87,2025-02-11,Toys,mobile
2411,191,75,2024-08-28,Books,tablet
2412,67,37,2024-07-26,Toys,desktop
2413,4,22,2024-07-01,Toys,tablet
2414,442,58,2024-07-09,Books,desktop
2415,409,68,2024-07-04,Clothing,desktop
2416,303,93,2025-03-28,Electronics,desktop
2417,294,44,2024-07-20,Toys,desktop
2418,143,34,2025-02-17,Electronics,tablet
2419,191,77,2025-04-11,Home,tablet
2420,21,42,2025-01-24,Electronics,tablet
2421,227,9,2025-03-11,Books,tablet
2422,313,95,2024-05-10,Electronics,tablet
2423,117,7,2024-11-19,Electronics,desktop
2424,437,68,2024-06-25,Electronics,mobile
2425,302,19,2024-09-21,Clothing,mobile
2426,500,94,2024-10-01,Clothing,tablet
2427,142,31,2025-04-02,Home,tablet
2428,484,35,2024-06-06,Books,mobile
2429,460,57,2024-04-18,Electronics,desktop
2430,401,85,2024-06-10,Electronics,tablet
2431,39,61,2024-07-03,Electronics,desktop
2432,393,31,2025-01-01,Electronics,mobile
2433,355,83,2024-05-19,Clothing,mobile
2434,252,95,2024-06-21,Home,tablet
2435,333,53,2024-12-05,Toys,desktop
2436,207,32,2024-06-09,Books,tablet
2437,210,66,2024-12-15,Electronics,mobile
2438,115,59,2024-08-27,Home,desktop
2439,225,10,2024-12-09,Toys,tablet
2440,134,2,2024-12-05,Home,tablet
2441,251,66,2024-05-02,Clothing,tablet
2442,219,60,2024-07-11,Toys,mobile
2443,407,88,2024-11-04,Home,tablet
2444,443,17,2025-01-29,Clothing,desktop
2445,91,96,2024-08-15,Home,tablet
2446,354,16,2024-10-23,Home,mobile
2447,376,16,2024-12-02,Toys,tablet
2448,46,46,2024-07-23,Clothing,mobile
2449,38,39,2024-10-12,Electronics,mobile
2450,142,31,2024-09-20,Books,desktop
2451,100,88,2025-02-05,Toys,desktop
2452,328,1,2024-12-23,Clothing,tablet
2453,190,11,2024-08-25,Home,mobile
2454,35,85,2025-03-31,Clothing,mobile
2455,147,4,2024-12-19,Books,desktop
2456,30,71,2025-04-06,Books,desktop
2457,334,26,2025-03-09,Electronics,tablet
2458,84,50,2025-03-30,Electronics,mobile
2459,369,12,2025-01-15,Books,desktop
2460,281,95,2025-03-28,Toys,tablet
2461,424,81,2024-11-08,Toys,mobile
2462,344,97,2025-04-10,Home,mobile
2463,270,75,2024-12-22,Electronics,desktop
2464,154,92,2024-04-22,Home,tablet
2465,102,96,2025-04-02,Electronics,desktop
2466,215,65,2025-03-31,Books,tablet
2467,150,47,2024-05-13,Toys,mobile
2468,432,92,2024-06-08,Toys,tablet
2469,83,53,2024-06-05,Books,tablet
2470,110,71,2024-08-21,Home,tablet
2471,435,2,2024-12-26,Home,tablet
2472,387,24,2024-11-27,Clothing,tablet
2473,426,4,2024-10-13,Electronics,desktop
2474,275,19,2025-04-11,Home,tablet
2475,201,26,2024-07-25,Books,tablet
2476,284,75,2024-12-31,Home,mobile
2477,468,40,2024-12-01,Toys,tablet
2478,173,50,2024-11-20,Electronics,mobile
2479,327,43,2024-09-16,Clothing,desktop
2480,206,75,2024-08-05,Electronics,desktop
2481,63,67,2024-08-26,Toys,tablet
2482,73,12,2024-07-12,Toys,desktop
2483,251,67,2024-10-19,Toys,tablet
2484,124,27,2024-09-25,Toys,desktop
2485,375,54,2025-04-07,Books,tablet
2486,121,66,2024-04-20,Clothing,tablet
2487,275,49,2024-11-16,Toys,mobile
2488,431,16,2024-04-28,Toys,mobile
2489,500,2,2025-02-03,Home,mobile
2490,398,60,2025-01-09,Clothing,mobile
2491,120,54,2025-03-10,Electronics,tablet
2492,422,30,2024-12-05,Clothing,desktop
2493,437,84,2025-04-12,Clothing,tablet
2494,317,38,2025-02-15,Clothing,mobile
2495,164,28,2025-04-07,Toys,mobile
2496,424,25,2024-07-11,Toys,desktop
2497,465,96,2024-11-11,Books,mobile
2498,286,10,2024-07-06,Electronics,tablet
2499,265,60,2025-02-05,Home,tablet
2500,320,42,2024-12-22,Clothing,tablet
2501,161,40,2024-05-13,Electronics,tablet
2502,376,97,2024-11-08,Electronics,tablet
2503,308,77,2024-12-13,Books,desktop
2504,89,42,2025-02-25,Home,tablet
2505,142,47,2025-03-18,Clothing,mobile
2506,203,37,2024-08-09,Home,mobile
2507,309,80,2025-04-01,Books,mobile
2508,227,22,2025-04-11,Toys,mobile
2509,489,57,2024-08-15,Electronics,desktop
2510,443,84,2024-10-06,Clothing,mobile
2511,334,27,2024-06-21,Toys,desktop
2512,222,41,2024-05-13,Books,mobile
2513,41,80,2024-10-02,Home,desktop
2514,196,34,2024-11-14,Electronics,desktop
2515,68,32,2024-10-25,Clothing,desktop
2516,476,90,2024-08-07,Toys,mobile
2517,264,89,2024-08-01,Toys,desktop
2518,2,66,2025-01-01,Electronics,tablet
2519,361,12,2024-08-24,Home,tablet
2520,125,40,2024-08-31,Books,mobile
2521,110,73,2025-04-16,Home,tablet
2522,86,76,2024-11-22,Home,tablet
2523,425,90,2024-12-14,Home,tablet
2524,120,73,2024-09-05,Electronics,mobile
2525,127,10,2024-06-25,Electronics,mobile
2526,255,96,2024-12-10,Books,tablet
2527,183,98,2024-07-12,Home,mobile
2528,16,48,2025-02-17,Electronics,desktop
2529,477,20,2025-01-27,Books,tablet
2530,62,39,2024-04-30,Books,mobile
2531,369,60,2025-03-18,Home,mobile
2532,432,66,2024-10-22,Clothing,tablet
2533,158,65,2024-06-13,Home,mobile
2534,268,51,2024-08-04,Clothing,tablet
2535,35,36,2025-04-16,Books,mobile
2536,267,24,2025-01-14,Electronics,desktop
2537,64,27,2024-08-03,Toys,tablet
2538,494,2,2024-09-18,Books,desktop
2539,50,31,2024-09-20,Electronics,tablet
2540,469,57,2024-05-19,Books,mobile
2541,255,78,2024-12-29,Home,desktop
2542,149,66,2024-12-16,Clothing,mobile
2543,325,29,2025-03-08,Books,tablet
2544,304,15,2024-05-01,Electronics,tablet
2545,276,12,2024-06-12,Home,tablet
2546,357,28,2025-01-27,Toys,tablet
2547,451,84,2024-05-10,Home,tablet
2548,172,24,2025-03-19,Clothing,desktop
2549,417,21,2024-10-02,Home,tablet
2550,201,10,2024-10-23,Toys,mobile
2551,445,78,2024-06-11,Electronics,desktop
2552,393,18,2024-05-31,Books,mobile
2553,324,88,2024-09-25,Clothing,tablet
2554,35,14,2024-06-06,Toys,mobile
2555,465,34,2024-05-14,Clothing,desktop
2556,482,58,2024-09-07,Home,desktop
2557,216,76,2024-09-06,Clothing,desktop
2558,480,22,2025-02-20,Toys,mobile
2559,65,70,2024-06-11,Books,desktop
2560,8,36,2024-12-18,Books,mobile
2561,301,45,2025-01-07,Clothing,tablet
2562,343,36,2024-10-21,Electronics,tablet
2563,431,22,2024-09-12,Clothing,mobile
2564,424,78,2025-03-01,Home,desktop
2565,332,80,2024-11-08,Books,mobile
2566,438,61,2024-06-07,Books,mobile
2567,76,100,2024-12-22,Books,mobile
2568,174,56,2025-02-11,Electronics,tablet
2569,47,89,2025-03-29,Electronics,mobile
2570,15,96,2025-04-03,Toys,tablet
2571,361,33,2024-08-16,Clothing,mobile
2572,147,45,2025-01-31,Clothing,tablet
2573,26,36,2025-03-15,Home,mobile
2574,308,20,2024-11-22,Books,mobile
2575,93,18,2024-07-15,Electronics,desktop
2576,406,38,2024-08-02,Home,desktop
2577,232,67,2024-07-07,Home,mobile
2578,21,23,2024-08-24,Electronics,mobile
2579,307,96,2024-07-29,Clothing,mobile
2580,38,16,2025-03-02,Books,mobile
2581,276,59,2024-09-17,Clothing,desktop
2582,157,69,2024-10-01,Home,tablet
2583,179,68,2025-04-07,Books,mobile
2584,132,21,2025-03-11,Toys,desktop
2585,311,78,2024-10-17,Home,mobile
2586,455,95,2024-11-22,Clothing,mobile
2587,348,78,2024-10-27,Clothing,tablet
2588,28,70,2025-03-09,Clothing,mobile
