ip,timestamp,method,url,protocol,status,user_agent
192.168.0.4,2025-04-01T12:50:41,GET,/about,HTTP/1.1,500,Safari/537.36
192.168.0.5,2025-04-01T14:32:30,POST,/about,HTTP/1.1,200,Safari/537.36
192.168.0.5,2025-04-01T07:08:12,GET,/,HTTP/1.1,200,Safari/537.36
192.168.0.10,2025-04-01T17:38:47,GET,/contact,HTTP/1.1,200,Edge/91.0
192.168.0.1,2025-04-01T22:58:01,GET,/home,HTTP/1.1,200,Safari/537.36
192.168.0.9,2025-04-01T20:52:04,POST,/about,HTTP/1.1,500,Opera/9.80
192.168.0.7,2025-04-01T19:21:31,GET,/about,HTTP/1.1,500,Opera/9.80
192.168.0.6,2025-04-01T02:57:34,POST,/about,HTTP/1.1,200,Safari/537.36
192.168.0.4,2025-04-01T02:14:09,POST,/home,HTTP/1.1,404,Mozilla/5.0
192.168.0.1,2025-04-01T11:08:19,POST,/contact,HTTP/1.1,200,Mozilla/5.0
192.168.0.4,2025-04-01T14:57:05,GET,/about,HTTP/1.1,200,Edge/91.0
192.168.0.5,2025-04-01T03:29:01,GET,/contact,HTTP/1.1,200,Chrome/112.0
192.168.0.3,2025-04-01T13:28:53,GET,/contact,HTTP/1.1,404,Opera/9.80
192.168.0.3,2025-04-01T22:55:35,POST,/products,HTTP/1.1,200,Opera/9.80
192.168.0.4,2025-04-01T05:00:02,GET,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.10,2025-04-01T10:42:54,GET,/contact,HTTP/1.1,200,Mozilla/5.0
192.168.0.1,2025-04-01T07:52:45,POST,/about,HTTP/1.1,404,Opera/9.80
192.168.0.6,2025-04-01T15:04:18,POST,/contact,HTTP/1.1,200,Edge/91.0
192.168.0.2,2025-04-01T01:30:51,POST,/about,HTTP/1.1,200,Chrome/112.0
192.168.0.8,2025-04-01T22:38:42,POST,/blog,HTTP/1.1,200,Safari/537.36
192.168.0.3,2025-04-01T10:14:29,POST,/blog,HTTP/1.1,200,Safari/537.36
192.168.0.5,2025-04-01T00:28:03,POST,/blog,HTTP/1.1,500,Opera/9.80
192.168.0.5,2025-04-01T17:10:30,POST,/blog,HTTP/1.1,200,Safari/537.36
192.168.0.6,2025-04-01T13:58:05,GET,/,HTTP/1.1,500,Opera/9.80
192.168.0.7,2025-04-01T14:40:45,GET,/home,HTTP/1.1,200,Opera/9.80
192.168.0.9,2025-04-01T03:37:13,GET,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.3,2025-04-01T10:32:01,POST,/blog,HTTP/1.1,200,Mozilla/5.0
192.168.0.4,2025-04-01T17:42:56,GET,/home,HTTP/1.1,200,Safari/537.36
192.168.0.1,2025-04-01T08:13:53,GET,/blog,HTTP/1.1,200,Edge/91.0
192.168.0.1,2025-04-01T03:58:37,GET,/about,HTTP/1.1,404,Chrome/112.0
192.168.0.9,2025-04-01T05:21:06,GET,/about,HTTP/1.1,500,Mozilla/5.0
192.168.0.4,2025-04-01T12:03:26,POST,/,HTTP/1.1,200,Opera/9.80
192.168.0.4,2025-04-01T19:24:43,GET,/home,HTTP/1.1,200,Opera/9.80
192.168.0.5,2025-04-01T04:59:21,POST,/blog,HTTP/1.1,200,Edge/91.0
192.168.0.8,2025-04-01T11:54:56,POST,/products,HTTP/1.1,200,Chrome/112.0
192.168.0.9,2025-04-01T23:27:43,POST,/home,HTTP/1.1,200,Opera/9.80
192.168.0.9,2025-04-01T06:28:02,POST,/about,HTTP/1.1,404,Safari/537.36
192.168.0.4,2025-04-01T17:28:36,POST,/,HTTP/1.1,200,Mozilla/5.0
192.168.0.10,2025-04-01T10:09:20,POST,/blog,HTTP/1.1,500,Mozilla/5.0
192.168.0.10,2025-04-01T14:45:28,GET,/home,HTTP/1.1,500,Chrome/112.0
192.168.0.7,2025-04-01T07:27:20,GET,/,HTTP/1.1,200,Mozilla/5.0
192.168.0.5,2025-04-01T02:03:23,POST,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.10,2025-04-01T18:11:03,GET,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.7,2025-04-01T15:36:02,GET,/about,HTTP/1.1,200,Chrome/112.0
192.168.0.8,2025-04-01T13:40:10,POST,/,HTTP/1.1,200,Mozilla/5.0
192.168.0.10,2025-04-01T17:39:02,POST,/home,HTTP/1.1,200,Edge/91.0
192.168.0.2,2025-04-01T22:47:08,POST,/contact,HTTP/1.1,200,Opera/9.80
192.168.0.1,2025-04-01T12:04:15,POST,/contact,HTTP/1.1,200,Edge/91.0
192.168.0.2,2025-04-01T18:14:56,GET,/products,HTTP/1.1,200,Chrome/112.0
192.168.0.9,2025-04-01T20:30:50,GET,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.6,2025-04-01T01:03:56,POST,/home,HTTP/1.1,404,Opera/9.80
192.168.0.5,2025-04-01T02:33:47,GET,/,HTTP/1.1,500,Mozilla/5.0
192.168.0.6,2025-04-01T02:01:44,POST,/blog,HTTP/1.1,200,Opera/9.80
192.168.0.4,2025-04-01T10:41:42,POST,/about,HTTP/1.1,404,Safari/537.36
192.168.0.8,2025-04-01T11:22:55,POST,/home,HTTP/1.1,404,Mozilla/5.0
192.168.0.5,2025-04-01T21:29:05,POST,/products,HTTP/1.1,200,Mozilla/5.0
192.168.0.2,2025-04-01T14:04:49,GET,/blog,HTTP/1.1,404,Mozilla/5.0
192.168.0.7,2025-04-01T21:35:44,GET,/home,HTTP/1.1,200,Edge/91.0
192.168.0.7,2025-04-01T17:11:10,GET,/contact,HTTP/1.1,500,Safari/537.36
192.168.0.7,2025-04-01T05:32:18,GET,/products,HTTP/1.1,200,Mozilla/5.0
192.168.0.10,2025-04-01T17:38:33,GET,/home,HTTP/1.1,200,Mozilla/5.0
192.168.0.3,2025-04-01T20:25:42,GET,/,HTTP/1.1,200,Safari/537.36
192.168.0.8,2025-04-01T06:11:14,GET,/contact,HTTP/1.1,200,Mozilla/5.0
192.168.0.6,2025-04-01T03:12:44,POST,/about,HTTP/1.1,200,Edge/91.0
192.168.0.8,2025-04-01T22:15:10,GET,/about,HTTP/1.1,200,Safari/537.36
192.168.0.10,2025-04-01T19:51:14,POST,/,HTTP/1.1,404,Safari/537.36
192.168.0.7,2025-04-01T19:28:23,GET,/home,HTTP/1.1,200,Edge/91.0
192.168.0.8,2025-04-01T22:35:09,POST,/products,HTTP/1.1,404,Chrome/112.0
192.168.0.10,2025-04-01T05:53:44,GET,/,HTTP/1.1,200,Safari/537.36
192.168.0.7,2025-04-01T15:32:58,POST,/contact,HTTP/1.1,200,Edge/91.0
192.168.0.1,2025-04-01T12:32:12,GET,/about,HTTP/1.1,200,Edge/91.0
192.168.0.1,2025-04-01T10:27:22,GET,/about,HTTP/1.1,500,Chrome/112.0
192.168.0.7,2025-04-01T04:41:21,GET,/products,HTTP/1.1,500,Opera/9.80
192.168.0.4,2025-04-01T10:07:56,GET,/products,HTTP/1.1,200,Edge/91.0
192.168.0.2,2025-04-01T23:48:48,POST,/about,HTTP/1.1,200,Mozilla/5.0
192.168.0.9,2025-04-01T09:15:41,GET,/about,HTTP/1.1,200,Safari/537.36
192.168.0.8,2025-04-01T05:52:32,POST,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.8,2025-04-01T19:26:49,POST,/contact,HTTP/1.1,200,Safari/537.36
192.168.0.3,2025-04-01T17:38:55,GET,/contact,HTTP/1.1,404,Mozilla/5.0
192.168.0.6,2025-04-01T21:31:53,POST,/,HTTP/1.1,200,Edge/91.0
192.168.0.1,2025-04-01T07:17:11,POST,/products,HTTP/1.1,200,Opera/9.80
192.168.0.3,2025-04-01T09:55:40,GET,/contact,HTTP/1.1,500,Mozilla/5.0
192.168.0.4,2025-04-01T19:58:44,POST,/blog,HTTP/1.1,500,Edge/91.0
192.168.0.1,2025-04-01T05:40:18,POST,/contact,HTTP/1.1,404,Chrome/112.0
192.168.0.6,2025-04-01T21:17:23,POST,/home,HTTP/1.1,404,Edge/91.0
192.168.0.8,2025-04-01T04:31:43,GET,/contact,HTTP/1.1,500,Chrome/112.0
192.168.0.2,2025-04-01T05:09:41,GET,/about,HTTP/1.1,500,Safari/537.36
192.168.0.6,2025-04-01T11:14:53,GET,/about,HTTP/1.1,200,Mozilla/5.0
192.168.0.10,2025-04-01T22:30:33,GET,/contact,HTTP/1.1,200,Opera/9.80
192.168.0.10,2025-04-01T02:47:42,GET,/,HTTP/1.1,200,Opera/9.80
192.168.0.2,2025-04-01T08:24:35,GET,/home,HTTP/1.1,200,Opera/9.80
192.168.0.10,2025-04-01T01:19:44,POST,/products,HTTP/1.1,200,Chrome/112.0
192.168.0.10,2025-04-01T17:54:10,POST,/blog,HTTP/1.1,500,Chrome/112.0
192.168.0.3,2025-04-01T08:23:35,POST,/,HTTP/1.1,500,Opera/9.80
192.168.0.10,2025-04-01T01:20:12,GET,/about,HTTP/1.1,500,Mozilla/5.0
192.168.0.5,2025-04-01T11:04:19,GET,/blog,HTTP/1.1,200,Edge/91.0
192.168.0.8,2025-04-01T18:54:26,GET,/,HTTP/1.1,200,Safari/537.36
192.168.0.5,2025-04-01T04:21:53,POST,/home,HTTP/1.1,200,Chrome/112.0
192.168.0.6,2025-04-01T02:25:14,GET,/about,HTTP/1.1,404,Chrome/112.0
192.168.0.9,2025-04-01T10:12:09,GET,/blog,HTTP/1.1,500,Opera/9.80
192.168.0.5,2025-04-01T11:05:55,GET,/home,HTTP/1.1,200,Mozilla/5.0
192.168.0.3,2025-04-01T00:42:37,POST,/about,HTTP/1.1,200,Edge/91.0
192.168.0.5,2025-04-01T00:57:50,GET,/blog,HTTP/1.1,200,Chrome/112.0
192.168.0.10,2025-04-01T02:43:48,GET,/,HTTP/1.1,404,Opera/9.80
192.168.0.3,2025-04-01T06:07:38,POST,/contact,HTTP/1.1,500,Opera/9.80
